Timestamp,Device,Power(W),"Energy Consumption(kWh)",Voltage,Current,"Active Power (kW)","Frequency (Hz)","Power Factor","Active Energy (kWh)"
"2025-04-14 15:49:18","Unknown Device",2.6,0.009,225.6,0.03,0.0026,50.0,0.38,0.009
"2025-04-14 15:49:23","Unknown Device",3.4,0.009,225.7,0.04,0.0034,50.0,0.41,0.009
"2025-04-14 15:49:28","Unknown Device",3.5,0.009,225.7,0.04,0.0035,50.0,0.42,0.009
"2025-04-14 15:49:33","Unknown Device",3.5,0.009,225.8,0.04,0.0035,50.0,0.42,0.009
"2025-04-14 15:49:38","Unknown Device",2.9,0.009,225.7,0.03,0.0029,50.0,0.4,0.009
"2025-04-14 15:49:43","Unknown Device",0,0.009,225.7,0.0,0.0,50.0,0.0,0.009
"2025-04-14 15:49:48","Unknown Device",0,0.009,225.7,0.0,0.0,50.0,0.0,0.009
"2025-04-14 15:49:53","Unknown Device",0.6,0.009,225.7,0.0,0.0006,50.0,1.0,0.009
"2025-04-14 15:49:58","Unknown Device",0.6,0.009,225.6,0.0,0.0006,50.0,1.0,0.009
"2025-04-14 15:50:03","Unknown Device",0,0.009,225.7,0.0,0.0,50.0,0.0,0.009
"2025-04-14 15:50:08","Unknown Device",0,0.009,225.5,0.0,0.0,50.0,0.0,0.009
"2025-04-14 15:50:13","Unknown Device",0,0.009,225.6,0.0,0.0,50.0,0.0,0.009
"2025-04-14 15:50:18","LED Light",11.5,0.01,225.5,0.1,0.0115,50.0,0.53,0.01
"2025-04-14 15:50:23","LED Light",11.5,0.01,225.5,0.1,0.0115,50.0,0.53,0.01
"2025-04-14 15:50:28","LED Light",11.3,0.01,225.4,0.1,0.0113,50.0,0.52,0.01
"2025-04-14 15:50:33","LED Light",11.4,0.01,225.4,0.1,0.0114,50.0,0.53,0.01
"2025-04-14 15:50:38","LED Light",11.5,0.01,225.4,0.1,0.0115,50.0,0.53,0.01
"2025-04-14 15:50:43","LED Light",11.4,0.01,225.3,0.1,0.0114,49.9,0.53,0.01
"2025-04-14 15:50:48","LED Light",11.1,0.01,225.5,0.09,0.0111,49.9,0.52,0.01
"2025-04-14 15:50:53","LED Light",11,0.01,225.4,0.1,0.011,50.0,0.51,0.01
"2025-04-14 15:50:58","LED Light",11,0.01,225.4,0.09,0.011,50.0,0.52,0.01
"2025-04-14 15:51:03","LED Light",11.1,0.01,225.5,0.09,0.0111,50.0,0.52,0.01
"2025-04-14 15:51:08","LED Light",11.1,0.01,225.5,0.09,0.0111,50.0,0.52,0.01
"2025-04-14 15:51:13","LED Light",11.1,0.01,225.5,0.09,0.0111,50.0,0.52,0.01
"2025-04-14 15:51:18","LED Light",11.1,0.01,225.5,0.09,0.0111,50.0,0.52,0.01
"2025-04-14 15:51:23","LED Light",11.1,0.01,225.6,0.09,0.0111,50.0,0.52,0.01
"2025-04-14 15:51:28","LED Light",11,0.01,225.6,0.09,0.011,50.0,0.52,0.01
"2025-04-14 15:51:33","LED Light",11,0.01,225.6,0.09,0.011,50.0,0.52,0.01
"2025-04-14 15:51:38","LED Light",11.1,0.01,225.6,0.09,0.0111,50.0,0.52,0.01
"2025-04-14 15:51:43","LED Light",11.1,0.01,225.5,0.09,0.0111,50.0,0.52,0.01
"2025-04-14 15:51:48","LED Light",11,0.01,225.6,0.09,0.011,50.0,0.52,0.01
"2025-04-14 15:51:53","LED Light",11.1,0.01,225.6,0.09,0.0111,50.0,0.52,0.01
"2025-04-14 15:51:58","LED Light",11,0.01,225.5,0.09,0.011,50.0,0.52,0.01
"2025-04-14 15:52:03","LED Light",11.1,0.01,225.6,0.09,0.0111,50.0,0.52,0.01
"2025-04-14 15:52:08","LED Light",11,0.01,225.6,0.09,0.011,50.0,0.52,0.01
"2025-04-14 15:52:13","LED Light",11,0.01,225.6,0.09,0.011,50.0,0.52,0.01
"2025-04-14 15:52:18","LED Light",11,0.01,225.6,0.09,0.011,50.0,0.52,0.01
"2025-04-14 15:52:23","LED Light",11,0.01,225.7,0.09,0.011,50.0,0.52,0.01
"2025-04-14 15:52:28","LED Light",11,0.01,225.8,0.09,0.011,50.0,0.52,0.01
"2025-04-14 15:52:33","Unknown Device",0,0.01,225.7,0.0,0.0,50.0,0.0,0.01
"2025-04-14 15:52:38","Unknown Device",0,0.01,225.7,0.0,0.0,50.0,0.0,0.01
"2025-04-14 15:52:43","Unknown Device",0,0.01,225.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 15:52:48","Unknown Device",0,0.01,225.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 15:52:53","Unknown Device",0,0.01,225.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 15:52:58","Unknown Device",0,0.01,225.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 15:53:03","Unknown Device",0,0.01,225.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 15:53:08","Unknown Device",0,0.01,225.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 15:53:13","Unknown Device",0,0.01,225.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 15:53:18","Unknown Device",0,0.01,225.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 15:53:23","Unknown Device",0,0.01,225.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 15:53:28","Unknown Device",0,0.01,225.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 15:53:33","Unknown Device",0,0.01,225.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 15:53:38","Unknown Device",0,0.01,225.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 15:53:43","Unknown Device",0,0.01,225.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 15:53:48","Unknown Device",0,0.01,225.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 15:53:53","Unknown Device",0,0.01,225.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 15:53:58","Unknown Device",0,0.01,225.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 15:54:03","Unknown Device",0,0.01,225.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 15:54:08","Unknown Device",0,0.01,225.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 15:54:13","Unknown Device",0,0.01,225.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 15:54:18","Unknown Device",0,0.01,225.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 15:54:23","Unknown Device",0,0.01,225.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 15:54:28","Unknown Device",0,0.01,225.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 15:54:33","Unknown Device",0,0.01,225.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 15:54:38","Unknown Device",0,0.01,225.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 15:54:43","Unknown Device",0,0.01,225.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 15:54:48","Unknown Device",0,0.01,225.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 15:54:53","Unknown Device",0,0.01,225.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 15:54:58","Unknown Device",0,0.01,225.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 15:55:03","Unknown Device",0,0.01,225.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 15:55:08","Unknown Device",0,0.01,225.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 15:55:13","Unknown Device",0,0.01,225.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 15:55:18","Unknown Device",0,0.01,225.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 15:55:23","Unknown Device",0,0.01,225.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 15:55:28","Unknown Device",0,0.01,225.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 15:55:33","Unknown Device",0,0.01,225.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 15:55:38","Unknown Device",0,0.01,225.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 15:55:43","Unknown Device",0,0.01,225.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 15:55:48","Unknown Device",0,0.01,225.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 15:55:53","Unknown Device",0,0.01,225.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 15:55:58","Unknown Device",0,0.01,225.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 15:56:03","Unknown Device",0,0.01,225.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 15:56:08","Unknown Device",0,0.01,225.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 15:56:13","Unknown Device",0,0.01,225.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 15:56:18","Unknown Device",0,0.01,225.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 15:56:23","Unknown Device",0,0.01,225.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 15:56:28","Unknown Device",0,0.01,225.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 15:56:33","Unknown Device",0,0.01,225.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 15:56:38","Unknown Device",0,0.01,225.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 15:56:43","Unknown Device",0,0.01,225.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 15:56:48","Unknown Device",0,0.01,225.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 15:56:53","Unknown Device",0,0.01,225.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 15:56:58","Unknown Device",0,0.01,225.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 15:57:03","Unknown Device",0,0.01,225.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 15:57:08","Unknown Device",0,0.01,225.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 15:57:13","Unknown Device",0,0.01,225.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 15:57:18","Unknown Device",0,0.01,225.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 15:57:23","Unknown Device",0,0.01,225.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 15:57:28","Unknown Device",0,0.01,225.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 15:57:33","Unknown Device",0,0.01,225.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 15:57:38","Unknown Device",0,0.01,225.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 15:57:43","Unknown Device",0,0.01,225.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 15:57:48","Unknown Device",0,0.01,225.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 15:57:53","Unknown Device",0,0.01,225.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 15:57:58","Unknown Device",0,0.01,225.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:02:43","Unknown Device",0,0.01,225.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:15:19","Night Lamp",9.1,0.01,231.7,0.04,0.0091,50.0,0.91,0.01
"2025-04-14 16:15:24","Night Lamp",8.5,0.01,231.6,0.04,0.0085,50.0,0.9,0.01
"2025-04-14 16:15:29","Unknown Device",0,0.01,231.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:15:34","Unknown Device",0,0.01,231.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:15:39","Unknown Device",0,0.01,231.4,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:15:44","Unknown Device",0,0.01,231.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:15:49","Unknown Device",0,0.01,231.5,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:15:54","Unknown Device",0,0.01,231.5,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:15:59","Unknown Device",0,0.01,231.4,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:16:04","Unknown Device",0,0.01,231.4,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:16:09","Unknown Device",0,0.01,231.4,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:16:14","Unknown Device",0,0.01,231.4,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:16:19","Unknown Device",0,0.01,231.4,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:16:24","Unknown Device",0,0.01,231.4,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:16:29","Unknown Device",0,0.01,231.4,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:16:34","Unknown Device",0,0.01,231.4,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:16:39","Unknown Device",0,0.01,231.7,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:16:44","Unknown Device",0,0.01,231.8,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:16:49","Unknown Device",0,0.01,231.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:16:54","Unknown Device",0,0.01,231.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:16:59","Unknown Device",0,0.01,231.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:17:04","Unknown Device",0,0.01,231.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:17:09","Unknown Device",0,0.01,231.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:17:14","Unknown Device",0,0.01,231.4,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:17:19","Unknown Device",0,0.01,231.4,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:17:24","Unknown Device",0,0.01,231.5,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:17:29","Unknown Device",0,0.01,231.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:17:34","Unknown Device",0,0.01,231.5,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:17:39","Unknown Device",0,0.01,231.4,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:17:44","Unknown Device",0,0.01,231.4,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:17:49","Unknown Device",0,0.01,231.5,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:17:54","Unknown Device",0,0.01,231.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:17:59","Unknown Device",0,0.01,231.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:18:04","Unknown Device",0,0.01,231.5,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:18:09","Unknown Device",0,0.01,231.4,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:18:14","Unknown Device",0,0.01,231.5,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:18:19","Unknown Device",0,0.01,231.5,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:18:24","Unknown Device",0,0.01,231.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:18:29","Unknown Device",0,0.01,231.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:18:34","Unknown Device",0,0.01,231.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:18:39","Unknown Device",0,0.01,231.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:18:44","Unknown Device",0,0.01,231.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:18:49","Unknown Device",0,0.01,231.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:18:54","Unknown Device",0,0.01,231.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:18:59","Unknown Device",0,0.01,231.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:19:04","Unknown Device",0,0.01,231.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:19:09","Unknown Device",0,0.01,231.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:19:14","Unknown Device",0,0.01,231.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:19:19","Unknown Device",0,0.01,231.5,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:19:24","Unknown Device",0,0.01,231.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:19:29","Unknown Device",0,0.01,231.5,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:19:34","Unknown Device",0,0.01,231.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:19:39","Unknown Device",0,0.01,231.5,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:19:44","Unknown Device",0,0.01,231.4,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:19:49","Unknown Device",0,0.01,231.5,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:19:54","Unknown Device",0,0.01,231.3,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:19:59","Unknown Device",0,0.01,231.4,0.0,0.0,49.9,0.0,0.01
"2025-04-14 16:20:04","Unknown Device",0,0.01,231.2,0.0,0.0,49.9,0.0,0.01
"2025-04-14 16:20:09","Unknown Device",0,0.01,231.4,0.0,0.0,49.9,0.0,0.01
"2025-04-14 16:20:14","Unknown Device",0,0.01,231.4,0.0,0.0,49.9,0.0,0.01
"2025-04-14 16:20:19","Unknown Device",0,0.01,231.5,0.0,0.0,49.9,0.0,0.01
"2025-04-14 16:20:24","Unknown Device",0,0.01,231.4,0.0,0.0,49.9,0.0,0.01
"2025-04-14 16:20:29","Unknown Device",0,0.01,231.4,0.0,0.0,49.9,0.0,0.01
"2025-04-14 16:20:34","Unknown Device",0,0.01,231.5,0.0,0.0,49.9,0.0,0.01
"2025-04-14 16:20:39","Unknown Device",0,0.01,231.5,0.0,0.0,49.9,0.0,0.01
"2025-04-14 16:20:44","Unknown Device",0,0.01,231.6,0.0,0.0,49.9,0.0,0.01
"2025-04-14 16:20:49","Unknown Device",0,0.01,231.5,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:20:54","Unknown Device",0,0.01,231.5,0.0,0.0,49.9,0.0,0.01
"2025-04-14 16:20:59","Unknown Device",0,0.01,231.5,0.0,0.0,49.9,0.0,0.01
"2025-04-14 16:21:04","Unknown Device",0,0.01,231.2,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:21:09","Unknown Device",0,0.01,231.4,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:21:14","Unknown Device",0,0.01,231.4,0.0,0.0,49.9,0.0,0.01
"2025-04-14 16:21:19","Unknown Device",0,0.01,231.4,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:21:24","Unknown Device",0,0.01,231.5,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:21:29","Unknown Device",0,0.01,231.5,0.0,0.0,49.9,0.0,0.01
"2025-04-14 16:21:34","Unknown Device",0,0.01,231.5,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:21:39","Unknown Device",0,0.01,231.4,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:21:44","Unknown Device",0,0.01,231.4,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:21:49","Unknown Device",0,0.01,231.5,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:21:54","Unknown Device",0,0.01,231.5,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:21:59","Unknown Device",0,0.01,231.5,0.0,0.0,49.9,0.0,0.01
"2025-04-14 16:22:04","Unknown Device",0,0.01,231.4,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:22:09","Unknown Device",0,0.01,231.5,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:22:14","Unknown Device",0,0.01,231.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:22:19","Unknown Device",0,0.01,231.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:22:24","Unknown Device",0,0.01,231.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:22:29","Unknown Device",0,0.01,231.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:22:34","Unknown Device",0,0.01,231.7,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:22:39","Unknown Device",0,0.01,231.7,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:22:44","Unknown Device",0,0.01,231.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:22:49","Unknown Device",0,0.01,231.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:22:54","Unknown Device",0,0.01,231.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:22:59","Unknown Device",0,0.01,231.6,0.0,0.0,49.9,0.0,0.01
"2025-04-14 16:23:04","Unknown Device",0,0.01,231.5,0.0,0.0,49.9,0.0,0.01
"2025-04-14 16:23:09","Unknown Device",0,0.01,231.5,0.0,0.0,49.9,0.0,0.01
"2025-04-14 16:23:14","Unknown Device",0,0.01,231.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:23:19","Unknown Device",0,0.01,231.5,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:23:24","Unknown Device",0,0.01,231.5,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:23:29","Unknown Device",0,0.01,231.5,0.0,0.0,49.9,0.0,0.01
"2025-04-14 16:23:34","Unknown Device",0,0.01,231.5,0.0,0.0,49.9,0.0,0.01
"2025-04-14 16:23:39","Unknown Device",0,0.01,231.5,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:23:44","Unknown Device",0,0.01,231.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:23:49","Unknown Device",0,0.01,231.8,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:23:54","Unknown Device",0,0.01,231.8,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:23:59","Night Lamp",8.6,0.01,231.8,0.04,0.0086,50.0,0.86,0.01
"2025-04-14 16:24:04","LED Light",10.1,0.01,231.8,0.05,0.0101,50.0,0.93,0.01
"2025-04-14 16:24:09","Night Lamp",9.1,0.01,231.8,0.04,0.0091,50.0,0.91,0.01
"2025-04-14 16:24:14","Night Lamp",8.6,0.01,231.9,0.04,0.0086,50.0,0.9,0.01
"2025-04-14 16:24:19","Night Lamp",8.2,0.01,231.8,0.04,0.0082,50.0,0.91,0.01
"2025-04-14 16:24:24","Night Lamp",7.6,0.01,231.7,0.04,0.0076,50.0,0.89,0.01
"2025-04-14 16:24:29","Night Lamp",7.3,0.01,231.8,0.04,0.0073,50.0,0.87,0.01
"2025-04-14 16:24:34","Night Lamp",7.1,0.01,231.9,0.04,0.0071,50.0,0.87,0.01
"2025-04-14 16:24:39","Night Lamp",6.8,0.01,231.7,0.03,0.0068,50.0,0.86,0.01
"2025-04-14 16:24:44","Night Lamp",6.6,0.01,231.8,0.03,0.0066,50.0,0.86,0.01
"2025-04-14 16:24:49","Night Lamp",6.4,0.01,231.8,0.03,0.0064,50.0,0.84,0.01
"2025-04-14 16:24:54","Night Lamp",6.3,0.01,231.8,0.03,0.0063,50.0,0.85,0.01
"2025-04-14 16:24:59","Unknown Device",0,0.01,231.5,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:25:04","Night Lamp",7.7,0.01,231.7,0.04,0.0077,50.0,0.87,0.01
"2025-04-14 16:25:09","Night Lamp",6.5,0.01,231.8,0.03,0.0065,50.0,0.85,0.01
"2025-04-14 16:25:14","Night Lamp",6.4,0.01,231.8,0.03,0.0064,50.0,0.84,0.01
"2025-04-14 16:25:19","Night Lamp",6.2,0.01,231.7,0.03,0.0062,50.0,0.84,0.01
"2025-04-14 16:25:24","Night Lamp",6,0.01,231.8,0.03,0.006,50.0,0.83,0.01
"2025-04-14 16:25:29","Night Lamp",5.9,0.01,231.7,0.03,0.0059,50.0,0.82,0.01
"2025-04-14 16:25:34","Night Lamp",5.8,0.01,231.7,0.03,0.0058,50.0,0.83,0.01
"2025-04-14 16:25:39","Unknown Device",0,0.01,231.8,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:25:44","Unknown Device",0,0.01,231.6,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:25:49","Unknown Device",0,0.01,231.8,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:25:54","Unknown Device",0,0.01,231.8,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:25:59","Unknown Device",0,0.01,231.8,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:26:04","Unknown Device",0,0.01,231.8,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:26:09","Unknown Device",0,0.01,231.8,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:26:14","Unknown Device",0,0.01,231.8,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:26:19","Unknown Device",0,0.01,231.8,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:26:24","Unknown Device",0,0.01,231.9,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:26:29","Unknown Device",0,0.01,231.8,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:26:34","Unknown Device",0,0.01,231.8,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:26:39","Unknown Device",0,0.01,231.8,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:26:44","Unknown Device",0,0.01,231.8,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:26:49","Unknown Device",0,0.01,231.8,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:26:54","Unknown Device",0,0.01,232.0,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:26:59","Unknown Device",0,0.01,232.0,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:27:04","Unknown Device",0,0.01,232.0,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:27:09","Unknown Device",0,0.01,231.9,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:27:14","Unknown Device",0,0.01,231.8,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:27:19","Unknown Device",0,0.01,231.8,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:27:24","Unknown Device",0,0.01,232.0,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:27:29","Unknown Device",0,0.01,231.8,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:27:34","Unknown Device",0,0.01,231.8,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:27:39","Unknown Device",0,0.01,231.7,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:27:44","Unknown Device",0,0.01,231.8,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:27:49","Unknown Device",0,0.01,231.7,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:27:54","Unknown Device",0,0.01,231.8,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:27:59","Unknown Device",0,0.01,231.7,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:28:04","Unknown Device",0,0.01,231.8,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:28:09","Unknown Device",0,0.01,231.7,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:28:14","Unknown Device",0,0.01,231.8,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:28:19","Unknown Device",0,0.01,231.9,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:28:24","Unknown Device",0,0.01,231.9,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:28:29","Unknown Device",0,0.01,231.9,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:28:34","Unknown Device",0,0.01,231.8,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:28:39","Unknown Device",0,0.01,231.7,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:28:44","Unknown Device",0,0.01,231.7,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:28:49","Unknown Device",0,0.01,231.7,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:28:54","Unknown Device",0,0.01,231.8,0.0,0.0,50.0,0.0,0.01
"2025-04-14 16:28:59","Unknown Device",0,0.01,231.8,0.0,0.0,50.0,0.0,0.01
